club,address,data_id,review_id,rating,date_iso,edited_at,date_label,text,original_text_available,source,review_url,collected_at,club_rating,club_reviews_total
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT21WTlRYTklYMncwWTBselowVTVNRkZrZW5ab2RXYxAB,5.0,2026-05-05T17:33:24Z,2026-05-05T17:33:24Z,4 месяца назад,"Место чтобы продолжить утренней веселье под крутую музыку , вкусно перекусить, выпить напитков от классных барменов.",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WTlRYTklYMncwWTBselowVTVNRkZrZW5ab2RXYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmVNTXNIX2w0Y0lzZ0U5MFFkenZodWc%7C%7C?hl=ru,2026-09-07T23:54:16.286776+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xCSGJsODNNV0kwVkhCaFprTkNaVnBqT1ZsbFZWRRAB,5.0,2026-03-20T12:07:14Z,2026-05-01T20:19:48Z,Изменено 4 месяца назад,Самое лучшее место. Чтобы отдохнуть и встретить интересных людей. Музыка очень модная. Охрана прекрасная. Люблю это место.,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCSGJsODNNV0kwVkhCaFprTkNaVnBqT1ZsbFZWRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOlBHbl83MWI0VHBhZkNCZVpjOVllVVE%7C%7C?hl=ru,2026-09-07T23:54:16.286816+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25kc1IzUlZlbVl6YnpGS1lXRjFjRE5TVDNWRmFHYxAB,5.0,2026-04-20T18:43:53Z,2026-04-20T18:43:53Z,4 месяца назад,"Andateci perché è qualcosa di speciale a Mosca
Buona techno belle ragazze e barmen molto preparate",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kc1IzUlZlbVl6YnpGS1lXRjFjRE5TVDNWRmFHYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOndsR3RVemYzbzFKYWF1cDNST3VFaGc%7C%7C?hl=ru,2026-09-07T23:54:16.286853+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2pZd1ExVjJXa0pPWkd0b2JHbFJhVE5tYmkxRmVHYxAB,5.0,2026-04-18T20:53:27Z,2026-04-18T20:53:27Z,4 месяца назад,"Лучший клуб, особенно по музыке) обычно прихожу туда к 6 утра, когда все уже закрылось, а Микс как раз раскачался вовсю!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZd1ExVjJXa0pPWkd0b2JHbFJhVE5tYmkxRmVHYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOjYwQ1V2WkJOZGtobGlRaTNmbi1FeGc%7C%7C?hl=ru,2026-09-07T23:54:16.286896+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25SWlNIVndXVkJUY1dKVk5HWlZkMTlhWTJkcVoxRRAB,5.0,2026-04-18T02:54:45Z,2026-04-18T02:54:45Z,4 месяца назад,"Один, из лучших клубов Москвы. Всегда актуальные привозы артистов , учтены все интересы гостей , все продуманно до мелочей , от самых удобных , оснащенных уборных , до полноценной безопасности , с огромным количеством квалифицированных охранников , разнообразное меню , бонусные карты , отличное обслуживание, комфортное расположение , все это удовлетворит , даже самых требовательных потребителей )",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SWlNIVndXVkJUY1dKVk5HWlZkMTlhWTJkcVoxRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnRZSHVwWVBTcWJVNGZVd19aY2dqZ1E%7C%7C?hl=ru,2026-09-07T23:54:16.286934+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT21obFoyWmZlVFZJTkZGTWNubGtWRWxPYlMxWWFGRRAB,5.0,2026-04-17T22:35:59Z,2026-04-17T22:35:59Z,4 месяца назад,"Очень классное место ,отличная атмосфера и музыка 😍🫶🏻",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21obFoyWmZlVFZJTkZGTWNubGtWRWxPYlMxWWFGRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmhlZ2ZfeTVINFFMcnlkVElObS1YaFE%7C%7C?hl=ru,2026-09-07T23:54:16.514841+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT21SdkxXdHFXR2cyZEZKdFRHbGxSMkZOVUZSaVduYxAB,5.0,2026-04-17T22:31:52Z,2026-04-17T22:31:52Z,4 месяца назад,"Очень классное место, отличная музыка, атмосфера, выбор напитков, строгий фейсконтроль, что несомненно, большой плюс! Однозначно маст визит🔥",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SdkxXdHFXR2cyZEZKdFRHbGxSMkZOVUZSaVduYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmRvLWtqWGg2dFJtTGllR2FNUFRiWnc%7C%7C?hl=ru,2026-09-07T23:54:16.515021+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xCUldrdE5VbE5HUkhnemR6bGFkbGx3ZGtoWWFGRRAB,5.0,2026-04-17T22:25:47Z,2026-04-17T22:25:47Z,4 месяца назад,"Прекрасное заведение, отличный персонал. Но самое главное качественная электронная музыка. Заведение обязательно к посещению 😎",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCUldrdE5VbE5HUkhnemR6bGFkbGx3ZGtoWWFGRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOlBRWktNUlNGRHgzdzladllwdkhYaFE%7C%7C?hl=ru,2026-09-07T23:54:16.515078+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2kxZmNHUk5NVVZ4ZUc5QlgzcEdkekZrTjBSM2EzYxAB,5.0,2026-04-17T19:35:54Z,2026-04-17T19:35:54Z,4 месяца назад,"Обожаю! Во всех смыслах! Музыка самая разъё… -ая) девочки на баре я вас люблю! Кристина, Мария…😘😘😘😘 резиденты клуба😘😘😘😘 самая  крутая  музыка в Москве, только в Микс!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxZmNHUk5NVVZ4ZUc5QlgzcEdkekZrTjBSM2EzYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOi1fcGRNMUVxeG9BX3pGdzFkN0R3a3c%7C%7C?hl=ru,2026-09-07T23:54:16.515121+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2pCSlowUnhXR2hWYTBsNVVtUTBZMlJGWkVsaWNrRRAB,5.0,2026-04-05T05:56:27Z,2026-04-05T05:56:27Z,5 месяцев назад,"ТУТ работаю лучшие люди вообще!! очень классное помещение, дружелюбная охрана, красивые люди, очень вежливые со рудники, диджеи отличные, светомузыка вообще прекрасная!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCSlowUnhXR2hWYTBsNVVtUTBZMlJGWkVsaWNrRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOjBJZ0RxWGhVa0l5UmQ0Y2RFZElickE%7C%7C?hl=ru,2026-09-07T23:54:16.515164+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25vMFdWVk5OMWMxWlc1U1JuQkZNa3RZTVdsS1gzYxAB,5.0,2026-04-05T05:56:03Z,2026-04-05T05:56:03Z,5 месяцев назад,"Маша просто самая обонятельная женщина этого заведения, а арт директор Миша, пере выполняет свои обязанности и делает слишком крутую атмосферу в этом прекрасном заведении",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25vMFdWVk5OMWMxWlc1U1JuQkZNa3RZTVdsS1gzYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOno0WVVNN1c1ZW5SRnBFMktYMWlKX3c%7C%7C?hl=ru,2026-09-07T23:54:16.515203+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2t0VloyRkZZMmN3U0VkWWRVWllRbkJ2YmpScmNXYxAB,5.0,2026-04-04T04:58:44Z,2026-04-04T04:58:44Z,5 месяцев назад,"Замечательное заведение, Мария просто чудесна 😘",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0VloyRkZZMmN3U0VkWWRVWllRbkJ2YmpScmNXYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOktVZ2FFY2cwSEdYdUZYQnBvbjRrcWc%7C%7C?hl=ru,2026-09-07T23:54:16.515242+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25veU9EVmtkbUZmYm1Kd1FqUm9VR2QwY1Zac1ZHYxAB,5.0,2026-03-29T02:52:18Z,2026-03-29T02:52:18Z,5 месяцев назад,"Был в клубе, атмосфера лучшая, рекомендую, еще раз советую всем приехать, афиопати лучшие",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25veU9EVmtkbUZmYm1Kd1FqUm9VR2QwY1Zac1ZHYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnoyODVkdmFfbmJwQjRoUGd0cVZsVGc%7C%7C?hl=ru,2026-09-07T23:54:16.515291+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2t0TU1tcFBWbXRyWlZsRU1VOVZXa3B6VDNSNFpVRRAB,5.0,2026-03-27T20:42:30Z,2026-03-27T20:42:30Z,5 месяцев назад,"Топовое место, чтобы провести классно время!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0TU1tcFBWbXRyWlZsRU1VOVZXa3B6VDNSNFpVRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOktMMmpPVmtrZVlEMU9VWkpzT3R4ZUE%7C%7C?hl=ru,2026-09-07T23:54:16.515323+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25FNVFtdDZXbUZ5UXpad1RYUjNSV3haUWs5TWNXYxAB,5.0,2026-03-26T14:53:16Z,2026-03-26T14:53:16Z,5 месяцев назад,"Мой любимый клуб! Отдыхаю только здесь! Отличная музыка, интерьер, бар, сервис, контингент и безопасность.  2 зала - с релакс-музыкой и танцевальной. Рекомендую это место и провожу время с друзьями уже 10 лет именно тут",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25FNVFtdDZXbUZ5UXpad1RYUjNSV3haUWs5TWNXYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnE5Qmt6WmFyQzZwTXR3RWxZQk9McWc%7C%7C?hl=ru,2026-09-07T23:54:16.515353+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xaM1ZUVmllbWs1Y3pSaldHMU5NSFY0ZERWU01WRRAB,5.0,2026-03-26T14:48:46Z,2026-03-26T14:48:46Z,5 месяцев назад,"Великолепный клуб,крутая атмосфера, шикарный дизайн и обстановка! Честный бар, хороший фейс контроль. Контингент всегда допускается адекватный и прекрасно выглядевший! Всегда",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaM1ZUVmllbWs1Y3pSaldHMU5NSFY0ZERWU01WRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOlZ3VTViemk5czRjWG1NMHV4dDVSMVE%7C%7C?hl=ru,2026-09-07T23:54:16.515394+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xscmNHbEpYM2N0WTJ3M2QwNXhOMjFHT1hVMFkxRRAB,5.0,2026-03-22T17:08:30Z,2026-03-22T17:08:30Z,5 месяцев назад,"Шикарное месте ,рекомендую  ушел два раза не один",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xscmNHbEpYM2N0WTJ3M2QwNXhOMjFHT1hVMFkxRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOllrcGlJX3ctY2w3d05xN21GOXU0Y1E%7C%7C?hl=ru,2026-09-07T23:54:16.515427+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT210bFFVODFURE5qWjJsaWNUQnhiVk5NVlVkbFNtYxAB,5.0,2026-03-22T04:51:16Z,2026-03-22T04:51:16Z,5 месяцев назад,Обожаю этот клуб,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210bFFVODFURE5qWjJsaWNUQnhiVk5NVlVkbFNtYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmtlQU81TDNjZ2licTBxbVNMVUdlSmc%7C%7C?hl=ru,2026-09-07T23:54:16.515457+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT205cWJtcFFUUzFYVTJsb2IxRjFXWHBDVEY5U05GRRAB,5.0,2026-03-22T04:48:03Z,2026-03-22T04:48:03Z,5 месяцев назад,Очень хороший клуб,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205cWJtcFFUUzFYVTJsb2IxRjFXWHBDVEY5U05GRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOm9qbmpQTS1XU2lob1F1WXpCTF9SNFE%7C%7C?hl=ru,2026-09-07T23:54:16.515491+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xaS05scDJSbll4VEZNNFozUXRZVk5vWm1KM1QxRRAB,5.0,2026-03-21T23:44:29Z,2026-03-21T23:44:29Z,5 месяцев назад,роскошное заведение с мягкой и приятной музыкой. рекомендую к посещению! хостел заслуживают отдельного внимания!,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaS05scDJSbll4VEZNNFozUXRZVk5vWm1KM1QxRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOlZKNlp2RnYxTFM4Z3QtYVNoZmJ3T1E%7C%7C?hl=ru,2026-09-07T23:54:16.515519+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xkS01sSXROVVV3UTNGbFlUaHhXbXBMYm14TFEwRRAB,5.0,2026-03-21T22:21:12Z,2026-03-21T22:21:12Z,5 месяцев назад,"Очень классное место! Высший сервис ,музыка и еда❤️",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkS01sSXROVVV3UTNGbFlUaHhXbXBMYm14TFEwRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOldKMlItNUUwQ3FlYThxWmpLbmxLQ0E%7C%7C?hl=ru,2026-09-07T23:54:16.515550+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25OVFFtZHRiazlCTFRsSlpGcEJXRjk2VTJSSmVGRRAB,5.0,2026-03-21T22:20:11Z,2026-03-21T22:20:11Z,5 месяцев назад,"Прекрасное место , диджеи великолепны , приду и не раз 💕",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OVFFtZHRiazlCTFRsSlpGcEJXRjk2VTJSSmVGRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnNTQmdtbk9BLTlJZFpBWF96U2RJeFE%7C%7C?hl=ru,2026-09-07T23:54:16.515580+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2pKNWRrZHNYMDB4VGtaR1VHdE1NRjlEZVZNMFVIYxAB,5.0,2026-03-21T22:18:50Z,2026-03-21T22:18:50Z,5 месяцев назад,"Понравилось все! Классная музыка, приятный персонал и очень вкусные ролл. Очень рекомендую это место к посещению 😊",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKNWRrZHNYMDB4VGtaR1VHdE1NRjlEZVZNMFVIYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOjJ5dkdsX00xTkZGUGtMMF9DeVM0UHc%7C%7C?hl=ru,2026-09-07T23:54:16.515614+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT21sU0xTMUdObEZDUm1sclVYZGlhM0JPYmpkR1YxRRAB,5.0,2026-03-21T21:05:52Z,2026-03-21T21:05:52Z,5 месяцев назад,"Все супер! Персонал очень приятный, улыбчивый. Коктейли качественные, еда всегда на высоте! Место само красивое и очень эстетичное. Музыка радует, хочется танцевать и веселиться, рекомендую, одно из любимых мест в Москве❤️",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sU0xTMUdObEZDUm1sclVYZGlhM0JPYmpkR1YxRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmlSLS1GNlFCRmlrUXdia3BObjdGV1E%7C%7C?hl=ru,2026-09-07T23:54:16.515648+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT20xM01HOU9WbEZMUVVONVNIcGhlbk5DVW1Ka1UwRRAB,5.0,2026-03-21T00:49:23Z,2026-03-21T00:49:23Z,5 месяцев назад,"Каждые выходные посещаю данное заведение, музыка всегда новая , ребята на быре профессионалы своего дела. Всем рекомендую",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xM01HOU9WbEZMUVVONVNIcGhlbk5DVW1Ka1UwRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOm13MG9OVlFLQUN5SHphenNCUmJkU0E%7C%7C?hl=ru,2026-09-07T23:54:16.515682+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25SYVZsODJiM0Z0ZUhGWGJHVXpUamhpV2t0M1JFRRAB,5.0,2026-03-20T22:00:07Z,2026-03-20T22:00:07Z,5 месяцев назад,"Место манит своей атмосферой. Музыка, люди- всё на достойном уровне. Однозначно рекомендую",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SYVZsODJiM0Z0ZUhGWGJHVXpUamhpV2t0M1JFRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnRaVl82b3FteHFXbGUzTjhiWkt3REE%7C%7C?hl=ru,2026-09-07T23:54:22.217929+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2tSNlMwMWpiM2t4TWtwSU5FMU9iV2xwUmt3elluYxAB,4.0,2026-03-20T21:55:04Z,2026-03-20T21:55:04Z,5 месяцев назад,"Атмосфера в Миксе интересная, музыка на высоте, привозы крутые! Жаль, что закрыли один из залов",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSNlMwMWpiM2t4TWtwSU5FMU9iV2xwUmt3elluYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOkR6S01jb3kxMkpINE1ObWlpRkwzYnc%7C%7C?hl=ru,2026-09-07T23:54:22.218236+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT21oTlV6ZG5TR0paY0ZwSVVXWTFWMmhwVEdaU2IxRRAB,5.0,2026-03-20T16:20:40Z,2026-03-20T16:20:40Z,5 месяцев назад,"Чудесный и очень комфортный во всех смыслах клуб с офигенной музыкой! Красивая публика, вежливая охрана, два этажа на выбор для отдыха. Очень люблю это место!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oTlV6ZG5TR0paY0ZwSVVXWTFWMmhwVEdaU2IxRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOmhNUzdnSGJZcFpIUWY1V2hpTGZSb1E%7C%7C?hl=ru,2026-09-07T23:54:22.218318+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT25wbWFHeDFZVVl0YURaamFrMU9XRVowWDJwUmQwRRAB,5.0,2026-03-20T12:54:29Z,2026-03-20T12:54:29Z,5 месяцев назад,"Лучший клуб столицы! Музыка, атмосфера и персонал однозначно на высоком уровне. Место, куда хочется возвращаться неоднократно.",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wbWFHeDFZVVl0YURaamFrMU9XRVowWDJwUmQwRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOnpmaGx1YUYtaDZjak1OWEZ0X2pRd0E%7C%7C?hl=ru,2026-09-07T23:54:22.218369+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2xrd1ptczVkelpDZUZacFpISjBjbkZMWkdabVIyYxAB,5.0,2026-03-09T02:47:34Z,2026-03-09T02:47:34Z,5 месяцев назад,👍❤️,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xrd1ptczVkelpDZUZacFpISjBjbkZMWkdabVIyYxAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOlkwZms5dzZCeFZpZHJ0cnFLZGZmR2c%7C%7C?hl=ru,2026-09-07T23:54:22.218412+00:00,4.5,69
Микс Afterparty,"1-я Брестская ул., 2 ст3, Москва, Россия, 125047",0x46b54b2d4caaa109:0xe8425a43be3b09a9,Ci9DQUlRQUNvZENodHljRjlvT2kwME1WWTFSMUZXVkU1bFFWUXhWVEZaWkhaRE5WRRAB,5.0,2026-03-01T00:19:41Z,2026-03-01T00:19:41Z,6 месяцев назад,"Отличное заведение, вкусные коктейли, крутая музыка. Все на высшем уровне",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kwME1WWTFSMUZXVkU1bFFWUXhWVEZaWkhaRE5WRRAB!2m1!1s0x0:0xe8425a43be3b09a9!3m1!1s2@1:CAIQACodChtycF9oOi00MVY1R1FWVE5lQVQxVTFZZHZDNVE%7C%7C?hl=ru,2026-09-07T23:54:22.218449+00:00,4.5,69
